world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence
3793.47073,7443,3793.458569,0.4532996118068695,0.4979864954948425,0.4532996118068695,0.4979864954948425,True,0.7829992771148682
3793.47073,7443,3793.46685,0.4532316029071808,0.4971384108066559,0.4532316029071808,0.4971384108066559,True,0.7758752107620239
3793.47073,7443,3793.474317,0.4333525002002716,0.4567130208015442,0.4333525002002716,0.4567130208015442,True,0.8337641358375549
3793.47073,7443,3793.482524,0.4305583238601684,0.4540659487247467,0.4305583238601684,0.4540659487247467,True,0.7471538186073303
3793.495977,7444,3793.490295,0.4293413460254669,0.475039392709732,0.4293413460254669,0.475039392709732,True,0.7457570433616638
3793.495977,7444,3793.498351,0.4305701553821563,0.4729967713356018,0.4305701553821563,0.4729967713356018,True,0.7631971836090088
3793.495977,7444,3793.506355,0.5824897885322571,0.8478623628616333,0.5824897885322571,0.8478623628616333,True,0.4063524080153111
3793.519836,7445,3793.514403,0.4282105267047882,0.4872635304927826,0.4282105267047882,0.4872635304927826,True,0.785006582736969
3793.519836,7445,3793.522489,0.4289618730545044,0.4860202372074127,0.4289618730545044,0.4860202372074127,True,0.7858887314796448
3793.519836,7445,3793.530337,0.4289237558841705,0.4860774576663971,0.4289237558841705,0.4860774576663971,True,0.7097302079200745
3793.544585,7446,3793.5384,0.6051993370056152,0.8883177638053894,0.6051993370056152,0.8883177638053894,True,0.4271837232079901
3793.544585,7446,3793.546349,0.3986408114433288,0.4605957269668579,0.3986408114433288,0.4605957269668579,True,0.8527570962905884
3793.544585,7446,3793.554364,0.3682287633419037,0.4347708821296692,0.3682287633419037,0.4347708821296692,True,0.8284657597541809
3793.568487,7447,3793.562342,0.3672867715358734,0.4361155927181244,0.3672867715358734,0.4361155927181244,True,0.7615315914154053
3793.568487,7447,3793.570453,0.3677309155464172,0.4342406988143921,0.3677309155464172,0.4342406988143921,True,0.773933470249176
3793.568487,7447,3793.578327,0.3674856126308441,0.4333050847053528,0.3674856126308441,0.4333050847053528,True,0.7065531611442566
3793.592145,7448,3793.586346,0.3655430674552917,0.4374314248561859,0.3655430674552917,0.4374314248561859,True,0.7598816156387329
3793.592145,7448,3793.594326,0.3656091690063476,0.4372044503688812,0.3656091690063476,0.4372044503688812,True,0.7542235255241394
3793.592145,7448,3793.602424,0.365993857383728,0.4360064566135406,0.365993857383728,0.4360064566135406,True,0.7049980163574219
3793.616626,7449,3793.610357,0.3649422228336334,0.4352476000785827,0.3649422228336334,0.4352476000785827,True,0.787530779838562
3793.616626,7449,3793.618587,0.3659782111644745,0.4355918169021606,0.3659782111644745,0.4355918169021606,True,0.7506712079048157
3793.616626,7449,3793.626457,0.6255330443382263,0.8784123659133911,0.6255330443382263,0.8784123659133911,True,0.382273501011279
3793.641331,7450,3793.63442,0.5701492428779602,0.884669303894043,0.5701492428779602,0.884669303894043,True,0.3317852601989838
3793.641331,7450,3793.642328,0.3644047081470489,0.434363454580307,0.3644047081470489,0.434363454580307,True,0.70321124792099
3793.641331,7450,3793.650486,0.64850252866745,0.8760570883750916,0.64850252866745,0.8760570883750916,True,0.3576525082586374
3793.665378,7451,3793.658376,0.3664026856422424,0.4336560666561126,0.3664026856422424,0.4336560666561126,True,0.7029388546943665
3793.665378,7451,3793.666489,0.5929822325706482,0.8601234555244446,0.5929822325706482,0.8601234555244446,True,0.3537562086545129
3793.665378,7451,3793.674514,0.6276034116744995,0.8835287690162659,0.6276034116744995,0.8835287690162659,True,0.4224185185281139
3793.690188,7452,3793.682588,0.3688398897647857,0.4349765479564667,0.3688398897647857,0.4349765479564667,True,0.7043496370315552
3793.690188,7452,3793.69034,0.3675018548965454,0.4346228539943695,0.3675018548965454,0.4346228539943695,True,0.7422990202903748
3793.690188,7452,3793.698448,0.5922664999961853,0.8701105713844299,0.5922664999961853,0.8701105713844299,True,0.3774398134406451
3793.714461,7453,3793.70641,0.5989230871200562,0.8879991173744202,0.5989230871200562,0.8879991173744202,True,0.3688185610634818
3793.714461,7453,3793.714365,0.6142284274101257,0.8693228363990784,0.6142284274101257,0.8693228363990784,True,0.4562286789272234
3793.714461,7453,3793.722347,0.6746357679367065,0.8414621949195862,0.6746357679367065,0.8414621949195862,True,0.3258372341167918
3793.738568,7454,3793.730508,0.369441270828247,0.4357288479804992,0.369441270828247,0.4357288479804992,True,0.7796176671981812
3793.738568,7454,3793.738345,0.6234026551246643,0.8644095063209534,0.6234026551246643,0.8644095063209534,True,0.3968906102491591
3793.738568,7454,3793.746495,0.6983008980751038,0.8213098049163818,0.6983008980751038,0.8213098049163818,True,0.3345815496367923
3793.762099,7455,3793.754341,0.3732710778713226,0.4364749491214752,0.3732710778713226,0.4364749491214752,True,0.7638530731201172
3793.762099,7455,3793.762326,0.6938548684120178,0.8331785202026367,0.6938548684120178,0.8331785202026367,True,0.3058978416098714
3793.762099,7455,3793.770301,0.6962788105010986,0.8316134810447693,0.6962788105010986,0.8316134810447693,True,0.2913922589656736
3793.786382,7456,3793.778355,0.3715708553791046,0.4055529832839966,0.3715708553791046,0.4055529832839966,True,0.8121360540390015
3793.786382,7456,3793.786305,0.3729821443557739,0.4070718586444855,0.3729821443557739,0.4070718586444855,True,0.7411547303199768
3793.786382,7456,3793.794372,0.3713778853416443,0.406100183725357,0.3713778853416443,0.406100183725357,True,0.7056629061698914
3793.809922,7457,3793.802429,0.6562150120735168,0.8879912495613098,0.6562150120735168,0.8879912495613098,True,0.3448321422007001
3793.809922,7457,3793.810267,0.3754076063632965,0.4058071970939636,0.3754076063632965,0.4058071970939636,True,0.7009859085083008
3793.809922,7457,3793.818396,0.6745345592498779,0.8681008815765381,0.6745345592498779,0.8681008815765381,True,0.3152155412674495
3793.83386,7458,3793.82647,0.3776698410511017,0.4052872359752655,0.3776698410511017,0.4052872359752655,True,0.7356103658676147
3793.83386,7458,3793.834421,0.7072581648826599,0.8121780157089233,0.7072581648826599,0.8121780157089233,True,0.2707090173519889
3793.83386,7458,3793.842258,0.3760507106781006,0.406205415725708,0.3760507106781006,0.406205415725708,True,0.7704951763153076
3793.858919,7459,3793.850542,0.37034472823143,0.3700413703918457,0.37034472823143,0.3700413703918457,True,0.8439698219299316
3793.858919,7459,3793.858326,0.3705631792545318,0.3698270618915558,0.3705631792545318,0.3698270618915558,True,0.7535144686698914
3793.858919,7459,3793.866456,0.369705855846405,0.3696665167808532,0.369705855846405,0.3696665167808532,True,0.7916379570960999
3793.882516,7460,3793.874404,0.7133787274360657,0.83855801820755,0.7133787274360657,0.83855801820755,True,0.3338128813298881
3793.882516,7460,3793.882496,0.3678328096866607,0.3688192069530487,0.3678328096866607,0.3688192069530487,True,0.7078720331192017
3793.882516,7460,3793.890305,0.3680287003517151,0.3700510263442993,0.3680287003517151,0.3700510263442993,True,0.7001521587371826
3793.904139,7461,3793.898441,0.3660905659198761,0.3690343499183655,0.3660905659198761,0.3690343499183655,True,0.720602810382843
3793.904139,7461,3793.906302,0.3645300269126892,0.364860862493515,0.3645300269126892,0.364860862493515,True,0.7339105010032654
3793.928399,7462,3793.918369,0.3715981245040893,0.3475571572780609,0.3715981245040893,0.3475571572780609,True,0.8625363111495972
3793.928399,7462,3793.926301,0.3728420734405517,0.3475258648395538,0.3728420734405517,0.3475258648395538,True,0.7609724402427673
3793.928399,7462,3793.934402,0.3721868991851806,0.3465079665184021,0.3721868991851806,0.3465079665184021,True,0.7008690237998962
3793.952348,7463,3793.942279,0.3724962472915649,0.3453496098518371,0.3724962472915649,0.3453496098518371,True,0.7232823371887207
3793.952348,7463,3793.950372,0.376242846250534,0.3351291418075561,0.376242846250534,0.3351291418075561,True,0.9054415225982666
3793.952348,7463,3793.95835,0.3764771521091461,0.3348385095596313,0.3764771521091461,0.3348385095596313,True,0.7942428588867188
3793.974519,7464,3793.966702,0.3757902681827545,0.3336519002914428,0.3757902681827545,0.3336519002914428,True,0.7107571959495544
3793.974519,7464,3793.974262,0.3756424188613891,0.3350064754486084,0.3756424188613891,0.3350064754486084,True,0.7059032320976257
3793.974519,7464,3793.982521,0.3756148815155029,0.3346137702465057,0.3756148815155029,0.3346137702465057,True,0.7534283399581909
3793.99906,7465,3793.99069,0.3712264895439148,0.327269047498703,0.3712264895439148,0.327269047498703,True,0.7995510697364807
3793.99906,7465,3793.99846,0.3528594970703125,0.2990259528160095,0.3528594970703125,0.2990259528160095,True,0.8280375003814697
3793.99906,7465,3794.00633,0.3492696285247803,0.2756416201591491,0.3492696285247803,0.2756416201591491,True,0.8063344359397888
3794.024166,7466,3794.014324,0.3472069799900055,0.2690736651420593,0.3472069799900055,0.2690736651420593,True,0.7487084865570068
3794.024166,7466,3794.022341,0.3486340045928955,0.270871639251709,0.3486340045928955,0.270871639251709,True,0.7782819271087646
3794.024166,7466,3794.030689,0.3472643792629242,0.2723348438739776,0.3472643792629242,0.2723348438739776,True,0.7803468108177185
3794.049985,7467,3794.03834,0.3430646061897278,0.2417698055505752,0.3430646061897278,0.2417698055505752,True,0.8192205429077148
3794.049985,7467,3794.046346,0.9607367515563964,0.8243968486785889,0.9607367515563964,0.8243968486785889,True,0.4041948191026908
3794.049985,7467,3794.054284,0.3463272154331207,0.2418204098939895,0.3463272154331207,0.2418204098939895,True,0.7411316633224487
3794.073933,7468,3794.062311,0.3464197814464569,0.2382274866104126,0.3464197814464569,0.2382274866104126,True,0.7540445327758789
3794.073933,7468,3794.070382,0.3445436656475067,0.2284461408853531,0.3445436656475067,0.2284461408853531,True,0.8144636154174805
3794.073933,7468,3794.078337,0.34517502784729,0.2289912104606628,0.34517502784729,0.2289912104606628,True,0.7297157049179077
3794.097192,7469,3794.086588,0.345295786857605,0.2206034958362579,0.345295786857605,0.2206034958362579,True,0.7939230799674988
3794.097192,7469,3794.094291,0.3507177233695984,0.2231253832578659,0.3507177233695984,0.2231253832578659,True,0.828819215297699
3794.097192,7469,3794.102334,0.3502603471279144,0.2244536131620407,0.3502603471279144,0.2244536131620407,True,0.7859999537467957
3794.12144,7470,3794.110271,0.3498832285404205,0.2212813645601272,0.3498832285404205,0.2212813645601272,True,0.7898077964782715
3794.12144,7470,3794.118384,0.3515385687351227,0.2198241055011749,0.3515385687351227,0.2198241055011749,True,0.7752993106842041
3794.12144,7470,3794.126409,0.3518403768539428,0.2197754383087158,0.3518403768539428,0.2197754383087158,True,0.7394511103630066
3794.143654,7471,3794.134362,0.3518707752227783,0.2058295905590057,0.3518707752227783,0.2058295905590057,True,0.8181473016738892
3794.143654,7471,3794.142285,0.9826338291168212,0.8039325475692749,0.9826338291168212,0.8039325475692749,True,0.4604757592097609
3794.143654,7471,3794.150369,0.3552832007408142,0.2063445597887039,0.3552832007408142,0.2063445597887039,True,0.7846288681030273
3794.168351,7472,3794.15829,0.3558091223239898,0.2012570649385452,0.3558091223239898,0.2012570649385452,True,0.7419702410697937
3794.168351,7472,3794.166421,0.3499897420406341,0.1882226169109344,0.3499897420406341,0.1882226169109344,True,0.8238993883132935
3794.168351,7472,3794.174565,0.3557459115982055,0.189466968178749,0.3557459115982055,0.189466968178749,True,0.7935035228729248
3794.191315,7473,3794.182466,0.330971896648407,0.1567535698413849,0.330971896648407,0.1567535698413849,True,0.8171418905258179
3794.191315,7473,3794.19036,0.318461537361145,0.1400888264179229,0.318461537361145,0.1400888264179229,True,0.825100302696228
3794.191315,7473,3794.198475,0.3199148774147033,0.1419845223426818,0.3199148774147033,0.1419845223426818,True,0.7819053530693054
3794.216146,7474,3794.206339,0.3074118196964264,0.1096030250191688,0.3074118196964264,0.1096030250191688,True,0.8377770781517029
3794.216146,7474,3794.214359,0.2954646050930023,0.0986413955688476,0.2954646050930023,0.0986413955688476,True,0.826539158821106
3794.216146,7474,3794.222356,0.2969439327716827,0.1000165715813636,0.2969439327716827,0.1000165715813636,True,0.7461092472076416
3794.243306,7475,3794.230362,0.2963888943195343,0.0988775715231895,0.2963888943195343,0.0988775715231895,True,0.7920812964439392
3794.243306,7475,3794.238356,0.2953538298606872,0.1117947101593017,0.2953538298606872,0.1117947101593017,True,0.840228796005249
3794.243306,7475,3794.24648,0.3123987317085266,0.1285693794488906,0.3123987317085266,0.1285693794488906,True,0.8491178750991821
3794.243306,7475,3794.254296,0.3112803399562835,0.1281205117702484,0.3112803399562835,0.1281205117702484,True,0.7623901963233948
3794.267595,7476,3794.262324,0.3184943199157715,0.1234531104564666,0.3184943199157715,0.1234531104564666,True,0.8230563998222351
3794.267595,7476,3794.270319,0.3199031949043274,0.1264456212520599,0.3199031949043274,0.1264456212520599,True,0.755864143371582
3794.267595,7476,3794.2783,0.3168613910675049,0.1320972442626953,0.3168613910675049,0.1320972442626953,True,0.8103715181350708
3794.29154,7477,3794.286382,0.3158075511455536,0.1292224377393722,0.3158075511455536,0.1292224377393722,True,0.7850877642631531
3794.29154,7477,3794.294376,0.3240660727024078,0.1437010914087295,0.3240660727024078,0.1437010914087295,True,0.8056896328926086
3794.29154,7477,3794.302374,0.334568053483963,0.1558058857917785,0.334568053483963,0.1558058857917785,True,0.8332558870315552
3794.316714,7478,3794.310308,0.3345586061477661,0.1553694158792495,0.3345586061477661,0.1553694158792495,True,0.7771315574645996
