world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence
7397.686031,714,7397.687438999999,0.451238602399826,0.2680484652519226,0.451238602399826,0.2680484652519226,True,0.9849501848220824
7397.686031,714,7397.695543,0.4512900114059448,0.2669878602027893,0.4512900114059448,0.2669878602027893,True,0.9566946625709534
7397.718635,715,7397.703681,0.4519631564617157,0.2684371173381805,0.4519631564617157,0.2684371173381805,True,1.0
7397.718635,715,7397.711456999999,0.4519344866275787,0.2666873335838318,0.4519344866275787,0.2666873335838318,True,1.0
7397.718635,715,7397.719446999999,0.453597217798233,0.266629159450531,0.453597217798233,0.266629159450531,True,1.0
7397.718635,715,7397.727658,0.4540775120258331,0.2644013166427612,0.4540775120258331,0.2644013166427612,True,1.0
7397.745452,716,7397.735404999999,0.4537781178951263,0.2651393711566925,0.4537781178951263,0.2651393711566925,True,0.9776450395584106
7397.745452,716,7397.743695,0.4537028074264526,0.2590712010860443,0.4537028074264526,0.2590712010860443,True,0.988256812095642
7397.745452,716,7397.751582999999,0.4535146653652191,0.2586060464382171,0.4535146653652191,0.2586060464382171,True,1.0
7397.745452,716,7397.759594,0.4529720544815063,0.2555745244026184,0.4529720544815063,0.2555745244026184,True,1.0
7397.773758,717,7397.767417999999,0.4531789124011993,0.2564557790756225,0.4531789124011993,0.2564557790756225,True,1.0
7397.773758,717,7397.775482999999,0.4535254836082458,0.257298469543457,0.4535254836082458,0.257298469543457,True,0.9869645237922668
7397.773758,717,7397.783445999999,0.4544576406478882,0.256513386964798,0.4544576406478882,0.256513386964798,True,1.0
7397.803538,718,7397.791493,0.4546428918838501,0.2592107951641083,0.4546428918838501,0.2592107951641083,True,1.0
7397.803538,718,7397.799343,0.4531724750995636,0.2585582733154297,0.4531724750995636,0.2585582733154297,True,0.977608561515808
7397.803538,718,7397.807672,0.4545582234859466,0.2601478695869446,0.4545582234859466,0.2601478695869446,True,1.0
7397.803538,718,7397.815446,0.4555457830429077,0.2623395919799804,0.4555457830429077,0.2623395919799804,True,1.0
7397.832282,719,7397.823477999999,0.4598700404167175,0.2896852195262909,0.4598700404167175,0.2896852195262909,True,1.0
7397.832282,719,7397.831482,0.4580834209918976,0.3215646743774414,0.4580834209918976,0.3215646743774414,True,1.0
7397.832282,719,7397.839647,0.4534507691860199,0.3331499695777893,0.4534507691860199,0.3331499695777893,True,1.0
7397.832282,719,7397.847460999999,0.4530112147331238,0.3335262835025787,0.4530112147331238,0.3335262835025787,True,1.0
7397.866155000001,720,7397.855428999999,0.4530526399612427,0.337074339389801,0.4530526399612427,0.337074339389801,True,1.0
7397.866155000001,720,7397.863479,0.4535124599933624,0.3354126811027527,0.4535124599933624,0.3354126811027527,True,1.0
7397.866155000001,720,7397.879669,0.4549742043018341,0.3354776501655578,0.4549742043018341,0.3354776501655578,True,1.0
7397.898071,721,7397.886278,0.4559120237827301,0.3359193205833435,0.4559120237827301,0.3359193205833435,True,1.0
7397.898071,721,7397.892626999999,0.4570443630218506,0.3350659012794494,0.4570443630218506,0.3350659012794494,True,1.0
7397.898071,721,7397.898404,0.4581519365310669,0.3351240456104278,0.4581519365310669,0.3351240456104278,True,1.0
7397.898071,721,7397.905694999999,0.4570539891719818,0.3347997367382049,0.4570539891719818,0.3347997367382049,True,1.0
7397.898071,721,7397.911661999999,0.4576051533222198,0.3341670930385589,0.4576051533222198,0.3341670930385589,True,1.0
7397.929271,722,7397.919475,0.4594856798648834,0.3334584236145019,0.4594856798648834,0.3334584236145019,True,1.0
7397.929271,722,7397.92738,0.4592940509319305,0.3371810019016266,0.4592940509319305,0.3371810019016266,True,1.0
7397.929271,722,7397.935724999999,0.4588600695133209,0.3365048170089721,0.4588600695133209,0.3365048170089721,True,1.0
7397.929271,722,7397.943459999999,0.4605210125446319,0.3352533280849457,0.4605210125446319,0.3352533280849457,True,1.0
7397.965118,723,7397.951526999999,0.4607810080051422,0.332272469997406,0.4607810080051422,0.332272469997406,True,1.0
7397.965118,723,7397.959507,0.4600365757942199,0.3304781019687652,0.4600365757942199,0.3304781019687652,True,1.0
7397.965118,723,7397.967533,0.4591216444969177,0.3299800157546997,0.4591216444969177,0.3299800157546997,True,1.0
7397.965118,723,7397.975436,0.4585230648517608,0.3285872638225555,0.4585230648517608,0.3285872638225555,True,1.0
7397.997713000001,724,7397.983443999999,0.4604290127754211,0.3282428979873657,0.4604290127754211,0.3282428979873657,True,1.0
7397.997713000001,724,7397.991504,0.4609393179416656,0.3282325565814972,0.4609393179416656,0.3282325565814972,True,1.0
7397.997713000001,724,7397.999425,0.4605494737625122,0.3303560316562652,0.4605494737625122,0.3303560316562652,True,1.0
7397.997713000001,724,7398.007493,0.4618598520755768,0.3311638236045837,0.4618598520755768,0.3311638236045837,True,1.0
7398.030712000001,725,7398.015571,0.4636078476905823,0.3276830613613128,0.4636078476905823,0.3276830613613128,True,1.0
7398.030712000001,725,7398.023486,0.4629017412662506,0.329053521156311,0.4629017412662506,0.329053521156311,True,1.0
7398.030712000001,725,7398.031424,0.4639191329479217,0.3502552211284637,0.4639191329479217,0.3502552211284637,True,1.0
7398.030712000001,725,7398.040215,0.454822838306427,0.4209945797920227,0.454822838306427,0.4209945797920227,True,0.99
7398.030712000001,725,7398.047447999999,0.4420370161533355,0.481683999300003,0.4420370161533355,0.481683999300003,True,0.99
7398.066661,726,7398.055778,0.4409757256507873,0.5228965878486633,0.4409757256507873,0.5228965878486633,True,1.0
7398.066661,726,7398.063499999999,0.4330376386642456,0.5676065683364868,0.4330376386642456,0.5676065683364868,True,0.9569581151008606
7398.066661,726,7398.071529999999,0.4308528006076813,0.5870452523231506,0.4308528006076813,0.5870452523231506,True,1.0
7398.066661,726,7398.080024999999,0.4341298639774322,0.5873674154281616,0.4341298639774322,0.5873674154281616,True,1.0
7398.101029,727,7398.087565999999,0.4393188953399658,0.5962743759155273,0.4393188953399658,0.5962743759155273,True,1.0
7398.101029,727,7398.095706999999,0.4410455226898193,0.6044405102729797,0.4410455226898193,0.6044405102729797,True,1.0
7398.101029,727,7398.107453,0.4428159296512604,0.6214386224746704,0.4428159296512604,0.6214386224746704,True,1.0
7398.101029,727,7398.115344,0.4437347948551178,0.6344120502471924,0.4437347948551178,0.6344120502471924,True,1.0
7398.135038,728,7398.123992,0.4486397206783294,0.6464524865150452,0.4486397206783294,0.6464524865150452,True,1.0
7398.135038,728,7398.131304,0.4518310725688934,0.6553942561149597,0.4518310725688934,0.6553942561149597,True,1.0
7398.135038,728,7398.139354,0.4529648125171661,0.6646224856376648,0.4529648125171661,0.6646224856376648,True,1.0
7398.135038,728,7398.147419,0.4544163942337036,0.6722760200500488,0.4544163942337036,0.6722760200500488,True,1.0
7398.168339000001,729,7398.155446,0.45517498254776,0.6741467714309692,0.45517498254776,0.6741467714309692,True,1.0
7398.168339000001,729,7398.163479,0.4537002146244049,0.6798766851425171,0.4537002146244049,0.6798766851425171,True,1.0
7398.168339000001,729,7398.171452,0.4537028074264526,0.681764543056488,0.4537028074264526,0.681764543056488,True,1.0
7398.168339000001,729,7398.179408999999,0.452862948179245,0.6852228045463562,0.452862948179245,0.6852228045463562,True,1.0
7398.204083,730,7398.187508999999,0.4521318674087524,0.6821415424346924,0.4521318674087524,0.6821415424346924,True,1.0
7398.204083,730,7398.195369,0.4509583711624145,0.6835945248603821,0.4509583711624145,0.6835945248603821,True,1.0
7398.204083,730,7398.203684,0.449252724647522,0.6828302145004272,0.449252724647522,0.6828302145004272,True,1.0
7398.204083,730,7398.211523999999,0.4487386345863342,0.6795450448989868,0.4487386345863342,0.6795450448989868,True,1.0
7398.204083,730,7398.219344999999,0.4475791752338409,0.6779834628105164,0.4475791752338409,0.6779834628105164,True,1.0
7398.240442,731,7398.227574,0.4471062421798706,0.6702485680580139,0.4471062421798706,0.6702485680580139,True,1.0
7398.240442,731,7398.235462,0.4466755092144012,0.6648151874542236,0.4466755092144012,0.6648151874542236,True,1.0
7398.240442,731,7398.243493999999,0.4456405341625213,0.6568421125411987,0.4456405341625213,0.6568421125411987,True,1.0
7398.240442,731,7398.25138,0.4452660679817199,0.6547818779945374,0.4452660679817199,0.6547818779945374,True,1.0
7398.277348,732,7398.261281999999,0.4442275166511535,0.6702209711074829,0.4442275166511535,0.6702209711074829,True,1.0
7398.277348,732,7398.267411999999,0.4398043155670166,0.6954749822616577,0.4398043155670166,0.6954749822616577,True,1.0
7398.277348,732,7398.275487,0.437381237745285,0.7006425261497498,0.437381237745285,0.7006425261497498,True,1.0
7398.277348,732,7398.283550999999,0.4384226500988006,0.7020283937454224,0.4384226500988006,0.7020283937454224,True,1.0
7398.277348,732,7398.291461,0.4396233558654785,0.7045580148696899,0.4396233558654785,0.7045580148696899,True,1.0
7398.308575,733,7398.299701999999,0.438699334859848,0.7031294107437134,0.438699334859848,0.7031294107437134,True,1.0
7398.308575,733,7398.307535,0.4364537000656128,0.7101119756698608,0.4364537000656128,0.7101119756698608,True,1.0
7398.308575,733,7398.31536,0.4357812404632568,0.7217562198638916,0.4357812404632568,0.7217562198638916,True,1.0
7398.308575,733,7398.323311,0.4353925883769989,0.7276350855827332,0.4353925883769989,0.7276350855827332,True,1.0
7398.342265,734,7398.33129,0.4331781566143036,0.7330735921859741,0.4331781566143036,0.7330735921859741,True,1.0
7398.342265,734,7398.339325,0.4328066706657409,0.7381039261817932,0.4328066706657409,0.7381039261817932,True,1.0
7398.342265,734,7398.347446,0.4337814748287201,0.7381057739257812,0.4337814748287201,0.7381057739257812,True,1.0
7398.342265,734,7398.355339,0.4346885085105896,0.7373014092445374,0.4346885085105896,0.7373014092445374,True,1.0
7398.374193000001,735,7398.363479,0.432744413614273,0.7374096512794495,0.432744413614273,0.7374096512794495,True,1.0
7398.374193000001,735,7398.371477,0.4305072724819183,0.7395963072776794,0.4305072724819183,0.7395963072776794,True,1.0
7398.374193000001,735,7398.379433999999,0.4296479821205139,0.7420971393585205,0.4296479821205139,0.7420971393585205,True,1.0
7398.374193000001,735,7398.387439999999,0.4314787685871124,0.7396350502967834,0.4314787685871124,0.7396350502967834,True,1.0
7398.406057,736,7398.395479,0.4294721782207489,0.7356171011924744,0.4294721782207489,0.7356171011924744,True,1.0
7398.406057,736,7398.403373999999,0.4293542802333832,0.734663188457489,0.4293542802333832,0.734663188457489,True,1.0
7398.406057,736,7398.411416999999,0.4305995106697082,0.7358190417289734,0.4305995106697082,0.7358190417289734,True,1.0
7398.406057,736,7398.419464,0.4337238371372223,0.7385776042938232,0.4337238371372223,0.7385776042938232,True,1.0
7398.439888,737,7398.427396,0.43582284450531,0.7565021514892578,0.43582284450531,0.7565021514892578,True,1.0
7398.439888,737,7398.435410999999,0.4356390237808227,0.7559387683868408,0.4356390237808227,0.7559387683868408,True,1.0
7398.439888,737,7398.443776999999,0.4383318424224853,0.7558282017707825,0.4383318424224853,0.7558282017707825,True,1.0
7398.439888,737,7398.451349999999,0.4427167475223541,0.7529065012931824,0.4427167475223541,0.7529065012931824,True,1.0
7398.473377,738,7398.459575999999,0.4432033598423004,0.7587573528289795,0.4432033598423004,0.7587573528289795,True,1.0
7398.473377,738,7398.468255,0.4426166117191314,0.7628413438796997,0.4426166117191314,0.7628413438796997,True,1.0
7398.473377,738,7398.475547,0.4425451755523681,0.7665464282035828,0.4425451755523681,0.7665464282035828,True,1.0
7398.473377,738,7398.483404,0.4422131180763244,0.7692928910255432,0.4422131180763244,0.7692928910255432,True,1.0
7398.506152,739,7398.491367,0.4424662888050079,0.7727195024490356,0.4424662888050079,0.7727195024490356,True,1.0
7398.506152,739,7398.499409,0.4411382377147674,0.7777884006500244,0.4411382377147674,0.7777884006500244,True,1.0
7398.506152,739,7398.507532,0.4417330026626587,0.7798387408256531,0.4417330026626587,0.7798387408256531,True,1.0
7398.506152,739,7398.515345,0.4417410492897033,0.7809837460517883,0.4417410492897033,0.7809837460517883,True,1.0
7398.506152,739,7398.523394999999,0.4401909410953522,0.7833952307701111,0.4401909410953522,0.7833952307701111,True,1.0
7398.541050000001,740,7398.53134,0.4374167621135711,0.7884203195571899,0.4374167621135711,0.7884203195571899,True,1.0
7398.541050000001,740,7398.539331999999,0.4376082718372345,0.7889834046363831,0.4376082718372345,0.7889834046363831,True,1.0
7398.541050000001,740,7398.547549999999,0.4376583099365234,0.7903836965560913,0.4376583099365234,0.7903836965560913,True,1.0
7398.541050000001,740,7398.555432,0.4369429051876068,0.7922101616859436,0.4369429051876068,0.7922101616859436,True,1.0
7398.571209000001,741,7398.563553,0.4372570514678955,0.7905289530754089,0.4372570514678955,0.7905289530754089,True,1.0
7398.571209000001,741,7398.575519,0.4372570514678955,0.7921046018600464,0.4372570514678955,0.7921046018600464,True,1.0
7398.571209000001,741,7398.583525,0.4376756250858307,0.7917616963386536,0.4376756250858307,0.7917616963386536,True,1.0
7398.601305,742,7398.591679999999,0.4379187822341919,0.7910107374191284,0.4379187822341919,0.7910107374191284,True,1.0
7398.601305,742,7398.599477,0.43822181224823,0.7835214734077454,0.43822181224823,0.7835214734077454,True,1.0
