world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence
2208.765457,6487,2208.757967,0.5615416169166565,0.583225429058075,0.5615416169166565,0.583225429058075,True,1.0
2208.765457,6487,2208.7699270000003,0.5645478367805481,0.5872504115104675,0.5645478367805481,0.5872504115104675,True,1.0
2208.7868949999997,6488,2208.778072,0.5675275325775146,0.5833142399787903,0.5675275325775146,0.5833142399787903,True,1.0
2208.7868949999997,6488,2208.785956,0.5679739713668823,0.5853785872459412,0.5679739713668823,0.5853785872459412,True,1.0
2208.7868949999997,6488,2208.794088,0.5705357193946838,0.5851380825042725,0.5705357193946838,0.5851380825042725,True,1.0
2208.8093839999997,6489,2208.801908,0.5706894993782043,0.5765530467033386,0.5706894993782043,0.5765530467033386,True,1.0
2208.8093839999997,6489,2208.81018,0.5650169253349304,0.5667886734008789,0.5650169253349304,0.5667886734008789,True,1.0
2208.8093839999997,6489,2208.817957,0.5557346343994141,0.5619891285896301,0.5557346343994141,0.5619891285896301,True,1.0
2208.83346,6490,2208.8260170000003,0.549805760383606,0.5461115837097168,0.549805760383606,0.5461115837097168,True,1.0
2208.83346,6490,2208.8339260000002,0.5510103106498718,0.5258910059928894,0.5510103106498718,0.5258910059928894,True,1.0
2208.83346,6490,2208.841922,0.552500307559967,0.5130950212478638,0.552500307559967,0.5130950212478638,True,1.0
2208.859121,6491,2208.849943,0.5606527328491211,0.5066770911216736,0.5606527328491211,0.5066770911216736,True,1.0
2208.859121,6491,2208.8579090000003,0.5622929930686951,0.49637848138809204,0.5622929930686951,0.49637848138809204,True,1.0
2208.859121,6491,2208.866023,0.5549560785293579,0.48695939779281616,0.5549560785293579,0.48695939779281616,True,1.0
2208.881668,6492,2208.8739840000003,0.5508485436439514,0.4827595353126526,0.5508485436439514,0.4827595353126526,True,1.0
2208.881668,6492,2208.882211,0.5499966144561768,0.4757058024406433,0.5499966144561768,0.4757058024406433,True,1.0
2208.905311,6493,2208.8953380000003,0.5491284728050232,0.4755302369594574,0.5491284728050232,0.4755302369594574,True,1.0
2208.905311,6493,2208.898931,0.5502540469169617,0.469383180141449,0.5502540469169617,0.469383180141449,True,1.0
2208.905311,6493,2208.905916,0.5509284138679504,0.47040048241615295,0.5509284138679504,0.47040048241615295,True,1.0
2208.905311,6493,2208.9140150000003,0.5504068732261658,0.4759773015975952,0.5504068732261658,0.4759773015975952,True,1.0
2208.931286,6494,2208.921989,0.5519343018531799,0.47695547342300415,0.5519343018531799,0.47695547342300415,True,1.0
2208.931286,6494,2208.930025,0.5495284199714661,0.4765205383300781,0.5495284199714661,0.4765205383300781,True,1.0
2208.953422,6495,2208.943018,0.5504500269889832,0.47586047649383545,0.5504500269889832,0.47586047649383545,True,1.0
2208.953422,6495,2208.946483,0.5561902523040771,0.4773549437522888,0.5561902523040771,0.4773549437522888,True,1.0
2208.953422,6495,2208.954014,0.5610506534576416,0.47907549142837524,0.5610506534576416,0.47907549142837524,True,1.0
2208.975732,6496,2208.967457,0.5646260380744934,0.48265859484672546,0.5646260380744934,0.48265859484672546,True,1.0
2208.975732,6496,2208.9706810000002,0.5683522820472717,0.47862184047698975,0.5683522820472717,0.47862184047698975,True,1.0
2208.975732,6496,2208.9780490000003,0.5704615116119385,0.48274168372154236,0.5704615116119385,0.48274168372154236,True,1.0
2208.975732,6496,2208.986105,0.5715361833572388,0.48074665665626526,0.5715361833572388,0.48074665665626526,True,1.0
2208.9983509999997,6497,2208.9940770000003,0.5712552666664124,0.4759367108345032,0.5712552666664124,0.4759367108345032,True,1.0
2208.9983509999997,6497,2209.0019660000003,0.5710094571113586,0.4744858145713806,0.5710094571113586,0.4744858145713806,True,1.0
2209.019616,6498,2209.010077,0.5721845626831055,0.4738519787788391,0.5721845626831055,0.4738519787788391,True,1.0
2209.019616,6498,2209.017934,0.5726214051246643,0.47740286588668823,0.5726214051246643,0.47740286588668823,True,1.0
2209.019616,6498,2209.02628,0.5707178115844727,0.4735230505466461,0.5707178115844727,0.4735230505466461,True,1.0
2209.042586,6499,2209.033919,0.5698164105415344,0.4703539311885834,0.5698164105415344,0.4703539311885834,True,1.0
2209.042586,6499,2209.041937,0.5700060725212097,0.4666173756122589,0.5700060725212097,0.4666173756122589,True,1.0
2209.042586,6499,2209.049963,0.5675912499427795,0.4571005702018738,0.5675912499427795,0.4571005702018738,True,1.0
2209.065248,6500,2209.057929,0.5654904246330261,0.4527694582939148,0.5654904246330261,0.4527694582939148,True,1.0
2209.065248,6500,2209.066095,0.564791202545166,0.45161569118499756,0.564791202545166,0.45161569118499756,True,1.0
2209.065248,6500,2209.073987,0.5662822127342224,0.44795483350753784,0.5662822127342224,0.44795483350753784,True,1.0
2209.086766,6501,2209.082128,0.5653566718101501,0.4453034996986389,0.5653566718101501,0.4453034996986389,True,1.0
2209.086766,6501,2209.089941,0.5654051303863525,0.439341276884079,0.5654051303863525,0.439341276884079,True,1.0
2209.086766,6501,2209.09805,0.5726408362388611,0.4396515488624573,0.5726408362388611,0.4396515488624573,True,1.0
2209.1109979999997,6502,2209.1059330000003,0.5888299345970154,0.4458202123641968,0.5888299345970154,0.4458202123641968,True,1.0
2209.1109979999997,6502,2209.114275,0.5927446484565735,0.4583732783794403,0.5927446484565735,0.4583732783794403,True,1.0
